Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAL,DAL,UAL,AAL,DAL,UAL,AAL,DAL,UAL,AAL,DAL,UAL,AAL,DAL,UAL,AAL,DAL,UAL
Date,,,,,,,,,,,,,,,,,,
2024-07-25,10.600000381469727,43.08653259277344,46.720001220703125,10.600000381469727,43.470001220703125,46.720001220703125,10.899999618530273,44.0,47.70000076293945,9.760000228881836,42.5099983215332,45.63999938964844,9.920000076293945,42.7400016784668,45.95000076293945,96280800,9293100,9091300
2024-07-26,10.619999885559082,43.7407112121582,47.369998931884766,10.619999885559082,44.130001068115234,47.369998931884766,10.760000228881836,44.279998779296875,47.4900016784668,10.210000038146973,43.36000061035156,46.38999938964844,10.699999809265137,43.970001220703125,47.459999084472656,45684500,8721400,5867100
2024-07-29,10.430000305175781,42.79909133911133,46.7599983215332,10.430000305175781,43.18000030517578,46.7599983215332,10.720000267028809,44.18000030517578,47.380001068115234,10.369999885559082,43.16999816894531,46.38999938964844,10.5600004196167,44.130001068115234,47.369998931884766,30164500,7832300,5171900
2024-07-30,10.760000228881836,42.998016357421875,46.61000061035156,10.760000228881836,43.22999954223633,46.61000061035156,10.930000305175781,44.09000015258789,47.970001220703125,10.460000038146973,43.09000015258789,46.380001068115234,10.460000038146973,43.400001525878906,47.029998779296875,52969500,6087700,6802200
2024-07-31,10.640000343322754,42.78914260864258,45.41999816894531,10.640000343322754,43.02000045776367,45.41999816894531,11.029999732971191,43.939998626708984,46.869998931884766,10.579999923706055,42.86000061035156,45.11000061035156,10.649999618530273,43.25,46.619998931884766,39205400,7718200,7480500
2024-08-01,10.140000343322754,41.27729797363281,42.380001068115234,10.140000343322754,41.5,42.380001068115234,10.680000305175781,43.380001068115234,45.869998931884766,10.09000015258789,40.970001220703125,42.060001373291016,10.649999618530273,43.31999969482422,45.7599983215332,47149600,9729500,12654200
2024-08-02,9.630000114440918,39.61626052856445,40.189998626708984,9.630000114440918,39.83000183105469,40.189998626708984,9.930000305175781,40.689998626708984,41.599998474121094,9.59000015258789,39.59000015258789,39.77000045776367,9.930000305175781,40.65999984741211,41.529998779296875,48427200,9378300,11832500
2024-08-05,9.279999732971191,37.72645568847656,37.880001068115234,9.279999732971191,37.93000030517578,37.880001068115234,9.59000015258789,38.72999954223633,39.2599983215332,9.069999694824219,37.29999923706055,37.02000045776367,9.100000381469727,37.5099983215332,37.13999938964844,44554500,19882800,11159200
2024-08-06,9.3100004196167,38.0149040222168,38.79999923706055,9.3100004196167,38.220001220703125,38.79999923706055,9.529999732971191,38.90999984741211,39.7400016784668,9.220000267028809,37.630001068115234,38.04999923706055,9.460000038146973,38.22999954223633,38.349998474121094,28905900,7541400,7717900
2024-08-07,9.260000228881836,37.11973190307617,38.7599983215332,9.260000228881836,37.31999969482422,38.7599983215332,9.520000457763672,38.83000183105469,40.41999816894531,9.210000038146973,37.290000915527344,38.650001525878906,9.399999618530273,38.7400016784668,39.52000045776367,29020900,10595700,6100100
2024-08-08,9.890000343322754,39.39744567871094,41.18000030517578,9.890000343322754,39.61000061035156,41.18000030517578,9.90999984741211,39.709999084472656,41.349998474121094,9.350000381469727,37.7599983215332,39.11000061035156,9.350000381469727,37.79999923706055,39.119998931884766,34701800,9297300,6197700
2024-08-09,9.859999656677246,39.08910369873047,41.459999084472656,9.859999656677246,39.29999923706055,41.459999084472656,9.960000038146973,39.75,41.65999984741211,9.720000267028809,38.86000061035156,40.77000045776367,9.890000343322754,39.52000045776367,41.18000030517578,22614800,8279500,5716900
2024-08-12,9.609999656677246,38.85039520263672,40.41999816894531,9.609999656677246,39.060001373291016,40.41999816894531,9.800000190734863,39.209999084472656,41.290000915527344,9.59000015258789,38.810001373291016,40.36000061035156,9.789999961853027,39.0,41.0099983215332,29791200,10284000,6282200
2024-08-13,9.8100004196167,39.28803253173828,40.91999816894531,9.8100004196167,39.5,40.91999816894531,9.819999694824219,39.70000076293945,41.189998626708984,9.5600004196167,39.099998474121094,40.36000061035156,9.640000343322754,39.33000183105469,40.52000045776367,29921900,7616400,4280700
2024-08-14,9.739999771118164,38.48237609863281,40.2400016784668,9.739999771118164,38.689998626708984,40.2400016784668,9.970000267028809,39.869998931884766,41.279998779296875,9.699999809265137,38.650001525878906,40.130001068115234,9.880000114440918,39.7400016784668,41.11000061035156,29574700,5936300,6224400
2024-08-15,10.09000015258789,39.96438217163086,42.65999984741211,10.09000015258789,40.18000030517578,42.65999984741211,10.15999984741211,40.58000183105469,43.22999954223633,9.949999809265137,39.27000045776367,41.220001220703125,9.960000038146973,39.33000183105469,41.29999923706055,32307300,9742600,8669200
2024-08-16,10.050000190734863,39.934547424316406,42.06999969482422,10.050000190734863,40.150001525878906,42.06999969482422,10.140000343322754,40.279998779296875,42.58000183105469,9.970000267028809,39.790000915527344,41.31999969482422,10.020000457763672,40.099998474121094,42.5099983215332,35389700,4633800,6888000
2024-08-19,10.3100004196167,40.252830505371094,42.349998474121094,10.3100004196167,40.470001220703125,42.349998474121094,10.380000114440918,40.599998474121094,42.630001068115234,10.119999885559082,40.0099983215332,41.95000076293945,10.149999618530273,40.22999954223633,42.45000076293945,30380100,5246900,4494700
2024-08-20,10.289999961853027,39.90470504760742,41.7599983215332,10.289999961853027,40.119998931884766,41.7599983215332,10.449999809265137,40.54999923706055,42.40999984741211,10.210000038146973,40.060001373291016,41.529998779296875,10.3100004196167,40.5,42.31999969482422,23537400,4108400,4292000
2024-08-21,10.399999618530273,39.96438217163086,41.9900016784668,10.399999618530273,40.18000030517578,41.9900016784668,10.449999809265137,40.439998626708984,42.290000915527344,10.300000190734863,39.90999984741211,41.77000045776367,10.369999885559082,40.33000183105469,42.0,20233700,6508200,3824000
2024-08-22,10.140000343322754,39.924598693847656,41.439998626708984,10.140000343322754,40.13999938964844,41.439998626708984,10.539999961853027,40.7400016784668,42.66999816894531,10.130000114440918,40.06999969482422,41.380001068115234,10.40999984741211,40.25,42.20000076293945,25624700,4620900,5009700
2024-08-23,10.390000343322754,41.1579475402832,43.31999969482422,10.390000343322754,41.380001068115234,43.31999969482422,10.5,41.439998626708984,43.349998474121094,10.170000076293945,40.09000015258789,41.58000183105469,10.229999542236328,40.439998626708984,41.7400016784668,24640000,6033500,7150200
2024-08-26,10.210000038146973,40.76008987426758,42.779998779296875,10.210000038146973,40.97999954223633,42.779998779296875,10.449999809265137,41.95000076293945,43.65999984741211,10.199999809265137,40.810001373291016,42.7400016784668,10.430000305175781,41.619998931884766,43.45000076293945,21028300,6110900,3410900
2024-08-27,10.170000076293945,40.59100341796875,42.13999938964844,10.170000076293945,40.810001373291016,42.13999938964844,10.270000457763672,41.130001068115234,42.900001525878906,9.979999542236328,40.4900016784668,42.06999969482422,10.260000228881836,41.060001373291016,42.849998474121094,23303100,5348200,3849600
2024-08-28,10.149999618530273,40.213043212890625,41.33000183105469,10.149999618530273,40.43000030517578,41.33000183105469,10.210000038146973,40.939998626708984,42.18000030517578,10.039999961853027,40.13999938964844,40.959999084472656,10.170000076293945,40.779998779296875,42.04999923706055,20533800,7586900,6637000
2024-08-29,10.390000343322754,41.336978912353516,42.63999938964844,10.390000343322754,41.560001373291016,42.63999938964844,10.510000228881836,41.880001068115234,43.2400016784668,10.210000038146973,40.63999938964844,41.630001068115234,10.239999771118164,40.650001525878906,41.630001068115234,22240100,8824200,6369400
2024-08-30,10.619999885559082,42.26198959350586,44.040000915527344,10.619999885559082,42.4900016784668,44.040000915527344,10.890000343322754,42.61000061035156,44.15999984741211,10.479999542236328,41.810001373291016,42.869998931884766,10.489999771118164,41.90999984741211,43.18000030517578,26521400,8652000,6621200
2024-09-03,10.600000381469727,42.14263153076172,43.869998931884766,10.600000381469727,42.369998931884766,43.869998931884766,10.739999771118164,42.7400016784668,44.150001525878906,10.5,42.04999923706055,43.52000045776367,10.520000457763672,42.099998474121094,43.630001068115234,23374800,7690200,5853500
2024-09-04,10.630000114440918,42.14263153076172,44.16999816894531,10.630000114440918,42.369998931884766,44.16999816894531,10.779999732971191,42.869998931884766,44.41999816894531,10.5,42.15999984741211,43.79999923706055,10.529999732971191,42.279998779296875,43.79999923706055,22113000,7096300,4078500
2024-09-05,10.800000190734863,41.943702697753906,45.119998931884766,10.800000190734863,42.16999816894531,45.119998931884766,11.15999984741211,43.88999938964844,46.5099983215332,10.75,42.06999969482422,44.56999969482422,10.84000015258789,42.81999969482422,44.599998474121094,38467300,18941400,9230900
2024-09-06,10.800000190734863,41.8044548034668,46.0099983215332,10.800000190734863,42.029998779296875,46.0099983215332,11.100000381469727,43.040000915527344,46.189998626708984,10.699999809265137,41.47999954223633,44.849998474121094,10.779999732971191,42.13999938964844,44.97999954223633,27842800,8498200,7922000
2024-09-09,11.220000267028809,43.44560241699219,48.75,11.220000267028809,43.68000030517578,48.75,11.229999542236328,44.06999969482422,48.97999954223633,10.850000381469727,42.560001373291016,46.58000183105469,10.850000381469727,42.560001373291016,46.66999816894531,44496200,12176000,9955600
2024-09-10,10.989999771118164,43.1671028137207,48.41999816894531,10.989999771118164,43.400001525878906,48.41999816894531,11.25,44.0,49.040000915527344,10.869999885559082,42.790000915527344,47.0099983215332,11.210000038146973,43.91999816894531,49.0,31767700,7184800,6060700
2024-09-11,10.770000457763672,44.04237747192383,48.470001220703125,10.770000457763672,44.279998779296875,48.470001220703125,11.010000228881836,44.34000015258789,48.619998931884766,10.489999771118164,43.029998779296875,47.52000045776367,10.949999809265137,43.5099983215332,48.41999816894531,40526800,6984900,5569600
2024-09-12,10.880000114440918,44.03243637084961,49.650001525878906,10.880000114440918,44.27000045776367,49.650001525878906,11.140000343322754,46.54999923706055,50.79999923706055,10.430000305175781,42.86000061035156,47.459999084472656,11.029999732971191,46.279998779296875,49.779998779296875,37878400,13658300,10378000
2024-09-13,10.6899995803833,44.93755340576172,50.220001220703125,10.6899995803833,45.18000030517578,50.220001220703125,11.180000305175781,45.66999816894531,51.2400016784668,10.609999656677246,44.849998474121094,49.88999938964844,10.979999542236328,44.91999816894531,50.099998474121094,36956000,9391400,9699900
2024-09-16,10.8100004196167,45.07680130004883,51.34000015258789,10.8100004196167,45.31999969482422,51.34000015258789,10.869999885559082,45.900001525878906,51.439998626708984,10.619999885559082,45.060001373291016,50.310001373291016,10.649999618530273,45.060001373291016,50.380001068115234,31026800,7171400,5642000
2024-09-17,11.170000076293945,46.42950439453125,52.63999938964844,11.170000076293945,46.68000030517578,52.63999938964844,11.260000228881836,47.43000030517578,53.75,10.949999809265137,45.810001373291016,51.900001525878906,10.989999771118164,45.959999084472656,52.0,38180000,8579600,8701200
2024-09-18,11.029999732971191,46.668212890625,52.959999084472656,11.029999732971191,46.91999816894531,52.959999084472656,11.289999961853027,47.970001220703125,54.43000030517578,10.920000076293945,46.45000076293945,52.59000015258789,11.239999771118164,46.810001373291016,52.7400016784668,37396500,7584000,7461700
2024-09-19,11.109999656677246,46.8770866394043,52.59000015258789,11.109999656677246,47.130001068115234,52.59000015258789,11.390000343322754,47.79999923706055,54.2400016784668,11.0600004196167,46.869998931884766,52.34000015258789,11.319999694824219,47.689998626708984,54.060001373291016,34544400,6676800,6547200
2024-09-20,11.010000228881836,46.688106536865234,52.16999816894531,11.010000228881836,46.939998626708984,52.16999816894531,11.119999885559082,47.15999984741211,52.900001525878906,10.880000114440918,46.52000045776367,51.939998626708984,11.069999694824219,47.060001373291016,52.47999954223633,165832100,9728200,6514200
2024-09-23,10.979999542236328,46.906925201416016,52.36000061035156,10.979999542236328,47.15999984741211,52.36000061035156,11.029999732971191,47.43000030517578,52.540000915527344,10.760000228881836,46.5,51.439998626708984,11.0,46.869998931884766,52.16999816894531,30785100,5449600,4181300
2024-09-24,11.039999961853027,47.54349136352539,53.630001068115234,11.039999961853027,47.79999923706055,53.630001068115234,11.1899995803833,47.88999938964844,53.650001525878906,10.920000076293945,46.869998931884766,52.130001068115234,11.020000457763672,47.369998931884766,52.43000030517578,29446500,6652700,4546500
2024-09-25,11.0,48.48839569091797,54.11000061035156,11.0,48.75,54.11000061035156,11.180000305175781,49.189998626708984,55.13999938964844,10.970000267028809,47.959999084472656,53.58000183105469,11.0600004196167,47.97999954223633,53.58000183105469,29157100,9203400,7416200
2024-09-26,11.789999961853027,51.53197479248047,58.849998474121094,11.789999961853027,51.810001373291016,58.849998474121094,11.979999542236328,51.9900016784668,59.380001068115234,11.350000381469727,49.65999984741211,55.4900016784668,11.359999656677246,50.0,55.58000183105469,62353500,17920400,17688200
2024-09-27,11.5600004196167,51.263423919677734,57.9900016784668,11.5600004196167,51.540000915527344,57.9900016784668,11.859999656677246,52.45000076293945,60.22999954223633,11.5600004196167,51.209999084472656,57.95000076293945,11.819999694824219,52.02000045776367,58.97999954223633,30783800,10931300,9393400
2024-09-30,11.239999771118164,50.51744842529297,57.060001373291016,11.239999771118164,50.790000915527344,57.060001373291016,11.579999923706055,51.61000061035156,58.38999938964844,11.199999809265137,50.27000045776367,56.709999084472656,11.470000267028809,51.459999084472656,57.75,26661600,8083200,5288900
2024-10-01,10.899999618530273,49.69190216064453,56.130001068115234,10.899999618530273,49.959999084472656,56.130001068115234,11.329999923706055,50.97999954223633,56.95000076293945,10.819999694824219,49.08000183105469,54.72999954223633,11.270000457763672,50.79999923706055,56.869998931884766,42847400,10546000,10449500
2024-10-02,10.739999771118164,48.14027404785156,55.7400016784668,10.739999771118164,48.400001525878906,55.7400016784668,10.859999656677246,49.380001068115234,56.04999923706055,10.609999656677246,48.20000076293945,54.63999938964844,10.729999542236328,49.380001068115234,55.349998474121094,28779600,8142000,5372900
2024-10-03,10.819999694824219,47.205318450927734,55.619998931884766,10.819999694824219,47.459999084472656,55.619998931884766,10.9399995803833,48.5,56.209999084472656,10.569999694824219,46.900001525878906,54.93000030517578,10.6899995803833,48.41999816894531,55.599998474121094,32925600,9561800,6866800
2024-10-04,11.510000228881836,49.01554870605469,59.220001220703125,11.510000228881836,49.279998779296875,59.220001220703125,11.970000267028809,49.650001525878906,59.439998626708984,11.289999961853027,48.349998474121094,57.369998931884766,11.359999656677246,49.06999969482422,57.939998626708984,53708000,8574400,11169300
2024-10-07,11.529999732971191,49.204532623291016,59.18000030517578,11.529999732971191,49.470001220703125,59.18000030517578,11.680000305175781,49.68000030517578,60.380001068115234,11.369999885559082,48.90999984741211,58.540000915527344,11.550000190734863,49.06999969482422,59.0,27611000,7103400,7501900
2024-10-08,11.920000076293945,50.348358154296875,60.0099983215332,11.920000076293945,50.619998931884766,60.0099983215332,12.119999885559082,51.20000076293945,61.619998931884766,11.630000114440918,49.900001525878906,59.529998779296875,11.649999618530273,49.93000030517578,59.68000030517578,44740000,8425800,7092800
2024-10-09,11.930000305175781,50.70642852783203,59.43000030517578,11.930000305175781,50.97999954223633,59.43000030517578,12.25,51.880001068115234,61.040000915527344,11.869999885559082,50.619998931884766,59.08000183105469,12.010000228881836,50.79999923706055,60.400001525878906,34210700,9670500,6537800
2024-10-10,11.760000228881836,50.16773986816406,60.2599983215332,11.760000228881836,50.290000915527344,60.2599983215332,12.0,51.5,60.63999938964844,11.649999618530273,49.290000915527344,58.38999938964844,11.770000457763672,50.5099983215332,58.43000030517578,26494600,16893700,6757100
2024-10-11,11.789999961853027,51.20521545410156,61.79999923706055,11.789999961853027,51.33000183105469,61.79999923706055,11.819999694824219,51.52000045776367,61.93000030517578,11.529999732971191,49.439998626708984,59.709999084472656,11.720000267028809,49.970001220703125,60.0,17698000,8037200,5656400
2024-10-14,11.869999885559082,53.050716400146484,63.529998779296875,11.869999885559082,53.18000030517578,63.529998779296875,11.949999809265137,53.369998931884766,63.810001373291016,11.699999809265137,51.06999969482422,62.060001373291016,11.850000381469727,51.349998474121094,62.33000183105469,20610500,9581400,8236000
2024-10-15,12.029999732971191,52.601806640625,64.05000305175781,12.029999732971191,52.72999954223633,64.05000305175781,12.470000267028809,54.290000915527344,65.0199966430664,12.0,52.54999923706055,63.5,12.119999885559082,53.84000015258789,64.18000030517578,36494700,9175400,12808000
2024-10-16,12.890000343322754,56.1731071472168,72.0199966430664,12.890000343322754,56.310001373291016,72.0199966430664,12.920000076293945,56.47999954223633,73.6500015258789,12.140000343322754,53.20000076293945,65.11000061035156,12.1899995803833,53.25,65.4000015258789,53137600,18957900,37212900
2024-10-17,12.8100004196167,55.12565612792969,73.33000183105469,12.8100004196167,55.2599983215332,73.33000183105469,12.970000267028809,56.04999923706055,74.55999755859375,12.670000076293945,55.060001373291016,71.58999633789062,12.869999885559082,55.5,72.0,30152400,8349900,14729800
2024-10-18,13.09000015258789,55.664344787597656,74.1500015258789,13.09000015258789,55.79999923706055,74.1500015258789,13.239999771118164,56.2400016784668,74.94999694824219,12.760000228881836,54.86000061035156,72.9000015258789,12.859999656677246,55.54999923706055,73.87000274658203,38307300,8222100,8399400
2024-10-21,12.970000267028809,54.96604537963867,74.0,12.970000267028809,55.099998474121094,74.0,13.100000381469727,55.209999084472656,74.97000122070312,12.779999732971191,54.45000076293945,72.56999969482422,12.979999542236328,54.68000030517578,73.25,27952600,6869400,8063800
2024-10-22,12.960000038146973,54.66677474975586,74.48999786376953,12.960000038146973,54.79999923706055,74.48999786376953,13.029999732971191,55.220001220703125,74.72000122070312,12.619999885559082,54.16999816894531,72.56999969482422,12.930000305175781,55.08000183105469,73.80000305175781,24163100,5701400,6626900
2024-10-23,12.829999923706055,54.51714324951172,73.44999694824219,12.829999923706055,54.650001525878906,73.44999694824219,13.039999961853027,55.09000015258789,74.44000244140625,12.65999984741211,54.2400016784668,72.88999938964844,12.850000381469727,54.38999938964844,73.87000274658203,30252700,6624000,5074500
2024-10-24,12.779999732971191,54.63684844970703,74.51000213623047,12.779999732971191,54.77000045776367,74.51000213623047,13.630000114440918,55.7599983215332,75.41000366210938,12.420000076293945,54.119998931884766,72.91999816894531,13.180000305175781,55.279998779296875,74.41999816894531,65532900,5724600,5887500
2024-10-25,13.149999618530273,53.988426208496094,74.63999938964844,13.149999618530273,54.119998931884766,74.63999938964844,13.4399995803833,55.27000045776367,76.08000183105469,12.75,53.869998931884766,73.94000244140625,12.9399995803833,55.0,74.9000015258789,44350800,5982900,7836400
2024-10-28,13.600000381469727,55.245365142822266,76.08999633789062,13.600000381469727,55.380001068115234,76.08999633789062,13.850000381469727,56.63999938964844,77.94000244140625,13.5600004196167,55.36000061035156,76.06999969482422,13.65999984741211,55.5,76.58000183105469,37079200,10898800,7411900
2024-10-29,13.819999694824219,57.200599670410156,76.93000030517578,13.819999694824219,57.34000015258789,76.93000030517578,13.859999656677246,57.369998931884766,77.62000274658203,13.279999732971191,54.599998474121094,75.1500015258789,13.380000114440918,54.70000076293945,75.38999938964844,28711500,9524100,5086400
2024-10-30,13.9399995803833,58.31787872314453,80.41999816894531,13.9399995803833,58.459999084472656,80.41999816894531,13.989999771118164,59.06999969482422,80.81999969482422,13.609999656677246,57.119998931884766,76.66999816894531,13.65999984741211,57.119998931884766,76.66999816894531,22463500,11089000,9568100
2024-10-31,13.399999618530273,57.080894470214844,78.26000213623047,13.399999618530273,57.220001220703125,78.26000213623047,13.890000343322754,59.09000015258789,81.05000305175781,13.380000114440918,57.099998474121094,78.12000274658203,13.789999961853027,58.29999923706055,79.69999694824219,26340900,7749400,6907500
2024-11-01,13.539999961853027,58.248046875,80.45999908447266,13.539999961853027,58.38999938964844,80.45999908447266,13.65999984741211,59.189998626708984,81.3499984741211,13.399999618530273,57.4900016784668,78.79000091552734,13.470000267028809,57.4900016784668,79.19000244140625,22838300,9588400,6762300
2024-11-04,12.989999771118164,56.75169372558594,77.25,12.989999771118164,56.88999938964844,77.25,13.5,58.119998931884766,80.29000091552734,12.960000038146973,56.810001373291016,77.13999938964844,13.5,57.81999969482422,79.87000274658203,25654100,7959800,6452200
2024-11-05,13.1899995803833,58.148292541503906,80.02999877929688,13.1899995803833,58.290000915527344,80.02999877929688,13.220000267028809,58.630001068115234,80.08999633789062,12.920000076293945,57.08000183105469,77.26000213623047,12.949999809265137,57.09000015258789,77.26000213623047,19112800,5390600,4601500
2024-11-06,14.0,62.168495178222656,87.58000183105469,14.0,62.31999969482422,87.58000183105469,14.170000076293945,62.65999984741211,87.83999633789062,13.800000190734863,60.33000183105469,84.30000305175781,14.010000228881836,60.5,85.0,38602600,16683600,11592000
2024-11-07,13.619999885559082,60.28308868408203,85.43000030517578,13.619999885559082,60.43000030517578,85.43000030517578,14.0,62.470001220703125,87.83999633789062,13.600000381469727,60.40999984741211,85.36000061035156,13.9399995803833,61.650001525878906,86.58000183105469,19654600,7400000,5314500
2024-11-08,13.8100004196167,60.901580810546875,87.51000213623047,13.8100004196167,61.04999923706055,87.51000213623047,14.029999732971191,61.709999084472656,87.87000274658203,13.670000076293945,60.5,85.5999984741211,13.6899995803833,60.90999984741211,86.0,20259200,4646000,4604600
2024-11-11,14.15999984741211,63.405479431152344,89.43000030517578,14.15999984741211,63.560001373291016,89.43000030517578,14.15999984741211,63.84000015258789,89.5999984741211,13.890000343322754,60.83000183105469,87.33999633789062,13.949999809265137,61.08000183105469,87.86000061035156,22833300,8087400,5674900
2024-11-12,13.90999984741211,63.894290924072266,89.12999725341797,13.90999984741211,64.05000305175781,89.12999725341797,14.079999923706055,64.11000061035156,89.23999786376953,13.729999542236328,62.810001373291016,87.05999755859375,13.979999542236328,63.20000076293945,88.41000366210938,20437600,6598700,6054500
2024-11-13,14.010000228881836,64.30329132080078,89.77999877929688,14.010000228881836,64.45999908447266,89.77999877929688,14.550000190734863,65.73999786376953,92.27999877929688,13.970000267028809,64.01000213623047,89.13999938964844,14.050000190734863,64.26000213623047,90.06999969482422,30234700,8528900,8040800
2024-11-14,14.260000228881836,64.69234466552734,91.16000366210938,14.260000228881836,64.8499984741211,91.16000366210938,14.670000076293945,66.25,93.33000183105469,14.180000305175781,64.62000274658203,90.5999984741211,14.220000267028809,65.0199966430664,90.75,33149200,7311800,6063800
2024-11-15,14.390000343322754,63.91423797607422,91.16999816894531,14.390000343322754,64.06999969482422,91.16999816894531,14.399999618530273,65.83999633789062,92.70999908447266,14.050000190734863,63.86000061035156,90.55999755859375,14.220000267028809,65.44000244140625,92.25,22756500,9852600,4470000
2024-11-18,14.289999961853027,63.08625793457031,90.37999725341797,14.289999961853027,63.2400016784668,90.37999725341797,14.4399995803833,64.08000183105469,91.12000274658203,14.029999732971191,62.380001068115234,88.9000015258789,14.390000343322754,64.08000183105469,90.94999694824219,18771100,6632700,3952200
2024-11-19,14.329999923706055,64.59259033203125,94.26000213623047,14.329999923706055,64.75,94.26000213623047,14.399999618530273,65.16000366210938,95.19000244140625,13.84000015258789,61.290000915527344,88.5999984741211,13.930000305175781,61.689998626708984,88.87000274658203,25329900,9800400,6887700
2024-11-20,14.460000038146973,63.48528289794922,94.62999725341797,14.460000038146973,63.63999938964844,94.62999725341797,14.489999771118164,65.05000305175781,95.0,14.0,61.65999984741211,91.23999786376953,14.180000305175781,64.0999984741211,93.6500015258789,25407100,10922900,5298800
2024-11-21,14.199999809265137,63.18601608276367,94.4000015258789,14.199999809265137,63.34000015258789,94.4000015258789,14.579999923706055,65.05000305175781,95.98999786376953,14.180000305175781,63.290000915527344,93.70999908447266,14.470000267028809,64.69999694824219,95.0,20758600,9931500,6127000
2024-11-22,14.380000114440918,63.18601608276367,95.23999786376953,14.380000114440918,63.34000015258789,95.23999786376953,14.4399995803833,63.619998931884766,95.54000091552734,14.09000015258789,62.900001525878906,92.08000183105469,14.220000267028809,63.45000076293945,93.93000030517578,20237000,6625400,6529300
2024-11-25,14.920000076293945,64.33321380615234,96.83000183105469,14.920000076293945,64.48999786376953,96.83000183105469,15.130000114440918,65.18000030517578,98.0,14.5600004196167,63.970001220703125,96.13999938964844,14.649999618530273,64.33000183105469,97.22000122070312,31551800,7901300,5097500
2024-11-26,14.640000343322754,63.98406982421875,96.51000213623047,14.640000343322754,64.13999938964844,96.51000213623047,15.010000228881836,65.94000244140625,101.5999984741211,14.609999656677246,63.9900016784668,96.4800033569336,14.789999961853027,64.86000061035156,97.75,21625300,5499600,8317500
2024-11-27,14.640000343322754,63.46533203125,96.3499984741211,14.640000343322754,63.619998931884766,96.3499984741211,14.75,64.4000015258789,96.94999694824219,14.460000038146973,63.22999954223633,95.08000183105469,14.680000305175781,64.06999969482422,96.51000213623047,14433900,5557400,3145700
2024-11-29,14.520000457763672,63.66484832763672,96.83000183105469,14.520000457763672,63.81999969482422,96.83000183105469,14.739999771118164,64.08000183105469,97.43000030517578,14.5,63.560001373291016,96.13999938964844,14.680000305175781,63.650001525878906,96.36000061035156,9503500,3111400,1522900
2024-12-02,14.609999656677246,63.25584411621094,97.44000244140625,14.609999656677246,63.40999984741211,97.44000244140625,14.75,64.2300033569336,98.31999969482422,14.380000114440918,63.15999984741211,96.80999755859375,14.569999694824219,64.0,97.29000091552734,18780400,6299600,3468200
2024-12-03,14.470000267028809,62.417884826660156,95.79000091552734,14.470000267028809,62.56999969482422,95.79000091552734,14.75,63.529998779296875,98.02999877929688,14.4399995803833,62.06999969482422,95.63999938964844,14.59000015258789,63.40999984741211,97.3499984741211,16129000,5337600,3575900
2024-12-04,14.880000114440918,64.1037826538086,99.25,14.880000114440918,64.26000213623047,99.25,15.050000190734863,64.2699966430664,99.29000091552734,14.609999656677246,62.77000045776367,96.86000061035156,14.899999618530273,62.91999816894531,96.86000061035156,18414700,5301200,4413600
2024-12-05,17.3799991607666,65.61009979248047,102.44000244140625,17.3799991607666,65.7699966430664,102.44000244140625,17.799999237060547,67.5,105.08999633789062,15.960000038146973,65.3499984741211,100.87000274658203,16.010000228881836,66.63999938964844,101.33000183105469,110116900,9380100,7567600
2024-12-06,17.399999618530273,64.37312316894531,100.27999877929688,17.399999618530273,64.52999877929688,100.27999877929688,18.09000015258789,67.11000061035156,104.0,17.270000457763672,64.16999816894531,100.05000305175781,17.510000228881836,66.9800033569336,103.83999633789062,43091800,8635300,4292700
2024-12-09,17.15999984741211,62.108638763427734,96.0199966430664,17.15999984741211,62.2599983215332,96.0199966430664,17.520000457763672,64.86000061035156,100.88999938964844,17.010000228881836,62.20000076293945,95.37999725341797,17.520000457763672,64.47000122070312,100.23999786376953,29733000,6331700,5627000
2024-12-10,17.489999771118164,62.617401123046875,96.52999877929688,17.489999771118164,62.77000045776367,96.52999877929688,18.200000762939453,64.25,99.41999816894531,17.3700008392334,62.34000015258789,95.29000091552734,17.950000762939453,63.68000030517578,97.58000183105469,34174800,6552600,4124500
2024-12-11,17.579999923706055,63.3256721496582,98.95999908447266,17.579999923706055,63.47999954223633,98.95999908447266,17.739999771118164,63.97999954223633,100.25,17.40999984741211,62.66999816894531,97.19000244140625,17.610000610351562,62.97999954223633,97.19000244140625,20711800,7100300,5416000
2024-12-12,17.239999771118164,61.48017120361328,95.97000122070312,17.239999771118164,61.630001068115234,95.97000122070312,17.799999237060547,63.790000915527344,100.18000030517578,17.229999542236328,61.38999938964844,95.87000274658203,17.610000610351562,63.599998474121094,99.7699966430664,17692200,8166400,3349900
2024-12-13,16.920000076293945,61.37043762207031,95.11000061035156,16.920000076293945,61.52000045776367,95.11000061035156,17.309999465942383,62.290000915527344,96.66999816894531,16.809999465942383,60.939998626708984,94.91999816894531,17.280000686645508,62.290000915527344,96.12000274658203,20174300,5835600,4163900
2024-12-16,16.520000457763672,60.901580810546875,95.4800033569336,16.520000457763672,61.04999923706055,95.4800033569336,16.950000762939453,61.810001373291016,97.0999984741211,16.459999084472656,60.540000915527344,94.19999694824219,16.90999984741211,61.41999816894531,94.52999877929688,15741000,6105200,3775500
